Date,Product Id,Country,Product Category,Cost Price,Sale Price,Quantity,Cost Price Value,Sales Price Value,Discount,Final Sales Price,Profit
2017-12-28,5,United Kingdom,Standard,75,145,45,3375,6525,0,6525,3150
2017-12-29,9,Canada,Premium,125,230,45,5625,10350,0,10350,4725
2017-12-30,9,United States,Premium,125,230,35,4375,8050,0.1,7245,2870
2017-12-31,9,United States,Premium,125,230,30,3750,6900,0.05,6555,2805
2018-01-01,1,Netherlands,Standard,60,100,40,2400,4000,0.35,2600,200
2018-01-02,9,Canada,Premium,125,230,25,3125,5750,0.1,5175,2050
2018-01-03,7,Singapore,Elite,95,165,45,4275,7425,0.05,7054,2779
2018-01-04,7,United Kingdom,Elite,95,165,30,2850,4950,0.25,3713,863
2018-01-05,3,United States,Standard,40,100,35,1400,3500,0.1,3150,1750
2018-01-06,7,United States,Elite,95,165,30,2850,4950,0.1,4455,1605
2018-01-07,5,United States,Standard,75,145,35,2625,5075,0,5075,2450
2018-01-08,7,United States,Elite,95,165,45,4275,7425,0,7425,3150
2018-01-09,8,United States,Premium,110,220,25,2750,5500,0.1,4950,2200
2018-01-10,9,Canada,Premium,125,230,30,3750,6900,0.05,6555,2805
2018-01-11,7,Netherlands,Elite,95,165,25,2375,4125,0,4125,1750
2018-01-12,3,United States,Standard,40,100,35,1400,3500,0,3500,2100
2018-01-13,3,Singapore,Standard,40,100,25,1000,2500,0.1,2250,1250
2018-01-14,6,United States,Elite,100,190,35,3500,6650,0.05,6318,2818
2018-01-15,3,United States,Standard,40,100,35,1400,3500,0,3500,2100
2018-01-16,7,Netherlands,Elite,95,165,30,2850,4950,0.35,3218,368
2018-01-17,9,Malaysia,Premium,125,230,45,5625,10350,0.35,6728,1103
2018-01-18,9,Singapore,Premium,125,230,25,3125,5750,0,5750,2625
2018-01-19,4,India,Standard,50,95,30,1500,2850,0.15,2423,923
2018-01-20,5,Singapore,Standard,75,145,30,2250,4350,0,4350,2100
2018-01-21,2,United States,Standard,80,135,35,2800,4725,0.35,3071,272
2018-01-22,6,China,Elite,100,190,45,4500,8550,0,8550,4050
2018-01-23,5,Singapore,Standard,75,145,25,1875,3625,0.05,3444,1569
2018-01-24,7,United Kingdom,Elite,95,165,45,4275,7425,0.05,7054,2779
2018-01-25,8,United Kingdom,Premium,110,220,45,4950,9900,0.05,9405,4455
2018-01-26,2,United Kingdom,Standard,80,135,45,3600,6075,0,6075,2475
2018-01-27,7,United Kingdom,Elite,95,165,30,2850,4950,0.15,4208,1358
2018-01-28,6,China,Elite,100,190,45,4500,8550,0,8550,4050
2018-01-29,4,Canada,Standard,50,95,35,1750,3325,0.1,2993,1243
2018-01-30,2,United States,Standard,80,135,35,2800,4725,0.05,4489,1689
2018-01-31,9,Canada,Premium,125,230,35,4375,8050,0,8050,3675
2018-02-01,6,Italy,Elite,100,190,25,2500,4750,0,4750,2250
2018-02-02,7,United States,Elite,95,165,45,4275,7425,0.15,6311,2037
2018-02-03,2,Canada,Standard,80,135,35,2800,4725,0.15,4016,1217
2018-02-04,2,India,Standard,80,135,40,3200,5400,0.1,4860,1660
2018-02-05,6,United States,Elite,100,190,35,3500,6650,0.1,5985,2485
2018-02-06,3,United States,Standard,40,100,30,1200,3000,0.1,2700,1500
2018-02-07,7,Singapore,Elite,95,165,45,4275,7425,0,7425,3150
2018-02-08,1,India,Standard,60,100,45,2700,4500,0,4500,1800
2018-02-09,5,United Kingdom,Standard,75,145,35,2625,5075,0.05,4821,2197
2018-02-10,9,United States,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-02-11,2,United States,Standard,80,135,35,2800,4725,0.25,3544,744
2018-02-12,5,United States,Standard,75,145,25,1875,3625,0.35,2356,482
2018-02-13,10,United States,Premium,150,280,30,4500,8400,0.05,7980,3480
2018-02-14,7,Canada,Elite,95,165,35,3325,5775,0.1,5198,1873
2018-02-15,7,Canada,Elite,95,165,25,2375,4125,0.15,3506,1132
2018-02-16,5,Netherlands,Standard,75,145,25,1875,3625,0.35,2356,482
2018-02-17,3,United States,Standard,40,100,35,1400,3500,0.05,3325,1925
2018-02-18,9,United States,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-02-19,7,Singapore,Elite,95,165,35,3325,5775,0,5775,2450
2018-02-20,7,United States,Elite,95,165,35,3325,5775,0,5775,2450
2018-02-21,3,Singapore,Standard,40,100,40,1600,4000,0.35,2600,1000
2018-02-22,3,United States,Standard,40,100,35,1400,3500,0.1,3150,1750
2018-02-23,7,Canada,Elite,95,165,45,4275,7425,0,7425,3150
2018-02-24,7,Malaysia,Elite,95,165,35,3325,5775,0.35,3754,429
2018-02-25,9,Canada,Premium,125,230,35,4375,8050,0,8050,3675
2018-02-26,3,China,Standard,40,100,25,1000,2500,0.05,2375,1375
2018-02-27,5,United States,Standard,75,145,35,2625,5075,0,5075,2450
2018-02-28,2,Netherlands,Standard,80,135,30,2400,4050,0.05,3848,1448
2018-03-01,9,United States,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-03-02,6,India,Elite,100,190,40,4000,7600,0.05,7220,3220
2018-03-03,9,India,Premium,125,230,45,5625,10350,0,10350,4725
2018-03-04,9,India,Premium,125,230,35,4375,8050,0,8050,3675
2018-03-05,1,Netherlands,Standard,60,100,25,1500,2500,0.05,2375,875
2018-03-06,9,Singapore,Premium,125,230,30,3750,6900,0.35,4485,735
2018-03-07,9,United States,Premium,125,230,40,5000,9200,0.35,5980,980
2018-03-08,6,United States,Elite,100,190,35,3500,6650,0,6650,3150
2018-03-09,8,United States,Premium,110,220,40,4400,8800,0.1,7920,3520
2018-03-10,4,United States,Standard,50,95,30,1500,2850,0.35,1853,353
2018-03-11,1,Canada,Standard,60,100,25,1500,2500,0.25,1875,375
2018-03-12,7,United States,Elite,95,165,30,2850,4950,0,4950,2100
2018-03-13,7,Singapore,Elite,95,165,30,2850,4950,0.05,4703,1853
2018-03-14,1,India,Standard,60,100,30,1800,3000,0.05,2850,1050
2018-03-15,5,Singapore,Standard,75,145,35,2625,5075,0.1,4568,1943
2018-03-16,6,Canada,Elite,100,190,30,3000,5700,0,5700,2700
2018-03-17,7,India,Elite,95,165,35,3325,5775,0,5775,2450
2018-03-18,9,United States,Premium,125,230,30,3750,6900,0.15,5865,2115
2018-03-19,9,United States,Premium,125,230,35,4375,8050,0,8050,3675
2018-03-20,3,United States,Standard,40,100,40,1600,4000,0,4000,2400
2018-03-21,7,Netherlands,Elite,95,165,35,3325,5775,0.35,3754,429
2018-03-22,7,Canada,Elite,95,165,30,2850,4950,0.15,4208,1358
2018-03-23,9,India,Premium,125,230,25,3125,5750,0,5750,2625
2018-03-24,7,United States,Elite,95,165,25,2375,4125,0.05,3919,1544
2018-03-25,9,Canada,Premium,125,230,35,4375,8050,0,8050,3675
2018-03-26,9,United States,Premium,125,230,35,4375,8050,0.1,7245,2870
2018-03-27,2,Canada,Standard,80,135,35,2800,4725,0.35,3071,272
2018-03-28,1,United Kingdom,Standard,60,100,40,2400,4000,0.05,3800,1400
2018-03-29,1,Canada,Standard,60,100,30,1800,3000,0.1,2700,900
2018-03-30,9,India,Premium,125,230,35,4375,8050,0.1,7245,2870
2018-03-31,7,United Kingdom,Elite,95,165,30,2850,4950,0.25,3713,863
2018-04-01,7,Singapore,Elite,95,165,30,2850,4950,0.05,4703,1853
2018-04-02,7,Singapore,Elite,95,165,35,3325,5775,0,5775,2450
2018-04-03,6,Netherlands,Elite,100,190,45,4500,8550,0.05,8123,3623
2018-04-04,8,India,Premium,110,220,30,3300,6600,0.35,4290,990
2018-04-05,3,United Kingdom,Standard,40,100,40,1600,4000,0.05,3800,2200
2018-04-06,9,Italy,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-04-07,7,Canada,Elite,95,165,30,2850,4950,0.1,4455,1605
2018-04-08,7,United States,Elite,95,165,35,3325,5775,0.05,5486,2162
2018-04-09,9,Canada,Premium,125,230,40,5000,9200,0.1,8280,3280
2018-04-10,10,United Kingdom,Premium,150,280,35,5250,9800,0.25,7350,2100
2018-04-11,7,United States,Elite,95,165,35,3325,5775,0.1,5198,1873
2018-04-12,3,United Kingdom,Standard,40,100,35,1400,3500,0,3500,2100
2018-04-13,9,Singapore,Premium,125,230,40,5000,9200,0.15,7820,2820
2018-04-14,6,United States,Elite,100,190,30,3000,5700,0.05,5415,2415
2018-04-15,7,United States,Elite,95,165,25,2375,4125,0.35,2681,307
2018-04-16,7,India,Elite,95,165,30,2850,4950,0,4950,2100
2018-04-17,5,United Kingdom,Standard,75,145,30,2250,4350,0.05,4133,1883
2018-04-18,9,Canada,Premium,125,230,35,4375,8050,0.1,7245,2870
2018-04-19,9,Canada,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-04-20,6,Malaysia,Elite,100,190,25,2500,4750,0.05,4513,2013
2018-04-21,6,Canada,Elite,100,190,40,4000,7600,0.25,5700,1700
2018-04-22,9,United Kingdom,Premium,125,230,30,3750,6900,0,6900,3150
2018-04-23,1,Malaysia,Standard,60,100,45,2700,4500,0,4500,1800
2018-04-24,2,United States,Standard,80,135,35,2800,4725,0.35,3071,272
2018-04-25,7,Canada,Elite,95,165,30,2850,4950,0,4950,2100
2018-04-26,1,Canada,Standard,60,100,35,2100,3500,0.05,3325,1225
2018-04-27,9,United States,Premium,125,230,30,3750,6900,0.1,6210,2460
2018-04-28,10,United States,Premium,150,280,35,5250,9800,0.35,6370,1120
2018-04-29,9,United States,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-04-30,9,Netherlands,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-05-01,3,United States,Standard,40,100,35,1400,3500,0.1,3150,1750
2018-05-02,6,Canada,Elite,100,190,30,3000,5700,0,5700,2700
2018-05-03,7,Canada,Elite,95,165,40,3800,6600,0.15,5610,1810
2018-05-04,7,Singapore,Elite,95,165,45,4275,7425,0.1,6683,2408
2018-05-05,1,Brazil,Standard,60,100,25,1500,2500,0.35,1625,125
2018-05-06,8,United States,Premium,110,220,30,3300,6600,0,6600,3300
2018-05-07,9,United States,Premium,125,230,25,3125,5750,0.35,3738,613
2018-05-08,6,Singapore,Elite,100,190,35,3500,6650,0.35,4323,823
2018-05-09,9,United States,Premium,125,230,25,3125,5750,0.05,5463,2338
2018-05-10,3,China,Standard,40,100,35,1400,3500,0.05,3325,1925
2018-05-11,5,Canada,Standard,75,145,35,2625,5075,0.1,4568,1943
2018-05-12,5,Canada,Standard,75,145,30,2250,4350,0.15,3698,1448
2018-05-13,9,United Kingdom,Premium,125,230,25,3125,5750,0.35,3738,613
2018-05-14,9,United Kingdom,Premium,125,230,40,5000,9200,0.05,8740,3740
2018-05-15,7,Singapore,Elite,95,165,35,3325,5775,0,5775,2450
2018-05-16,3,Netherlands,Standard,40,100,35,1400,3500,0.1,3150,1750
2018-05-17,9,India,Premium,125,230,25,3125,5750,0,5750,2625
2018-05-18,7,Canada,Elite,95,165,35,3325,5775,0.35,3754,429
2018-05-19,7,United States,Elite,95,165,30,2850,4950,0,4950,2100
2018-05-20,1,Singapore,Standard,60,100,25,1500,2500,0,2500,1000
2018-05-21,6,United Kingdom,Elite,100,190,45,4500,8550,0,8550,4050
2018-05-22,9,Canada,Premium,125,230,45,5625,10350,0.1,9315,3690
2018-05-23,8,United States,Premium,110,220,45,4950,9900,0.15,8415,3465
2018-05-24,1,Netherlands,Standard,60,100,45,2700,4500,0,4500,1800
2018-05-25,5,Singapore,Standard,75,145,25,1875,3625,0,3625,1750
2018-05-26,9,United States,Premium,125,230,30,3750,6900,0,6900,3150
2018-05-27,9,United States,Premium,125,230,30,3750,6900,0.35,4485,735
2018-05-28,9,Canada,Premium,125,230,40,5000,9200,0.05,8740,3740
2018-05-29,7,China,Elite,95,165,30,2850,4950,0,4950,2100
2018-05-30,5,United States,Standard,75,145,30,2250,4350,0.05,4133,1883
2018-05-31,7,Singapore,Elite,95,165,40,3800,6600,0.35,4290,490
2018-06-01,7,Canada,Elite,95,165,30,2850,4950,0.1,4455,1605
2018-06-02,7,United States,Elite,95,165,30,2850,4950,0.15,4208,1358
2018-06-03,9,United Kingdom,Premium,125,230,35,4375,8050,0,8050,3675
2018-06-04,6,United States,Elite,100,190,30,3000,5700,0.05,5415,2415
2018-06-05,3,Singapore,Standard,40,100,30,1200,3000,0,3000,1800
2018-06-06,5,Canada,Standard,75,145,30,2250,4350,0.05,4133,1883
2018-06-07,8,United States,Premium,110,220,45,4950,9900,0.05,9405,4455
2018-06-08,3,United States,Standard,40,100,40,1600,4000,0,4000,2400
2018-06-09,9,Malaysia,Premium,125,230,35,4375,8050,0.1,7245,2870
2018-06-10,10,Singapore,Premium,150,280,30,4500,8400,0.1,7560,3060
2018-06-11,7,Singapore,Elite,95,165,35,3325,5775,0.1,5198,1873
2018-06-12,7,Malaysia,Elite,95,165,25,2375,4125,0.1,3713,1338
2018-06-13,8,Singapore,Premium,110,220,45,4950,9900,0.05,9405,4455
2018-06-14,6,United States,Elite,100,190,35,3500,6650,0.25,4988,1488
2018-06-15,1,United Kingdom,Standard,60,100,45,2700,4500,0.1,4050,1350
2018-06-16,7,United Kingdom,Elite,95,165,30,2850,4950,0.05,4703,1853
2018-06-17,3,Italy,Standard,40,100,45,1800,4500,0.35,2925,1125
2018-06-18,1,United States,Standard,60,100,25,1500,2500,0,2500,1000
2018-06-19,9,Canada,Premium,125,230,35,4375,8050,0.15,6843,2468
2018-06-20,7,United Kingdom,Elite,95,165,35,3325,5775,0,5775,2450
2018-06-21,10,United States,Premium,150,280,35,5250,9800,0.05,9310,4060
2018-06-22,8,Singapore,Premium,110,220,25,2750,5500,0.1,4950,2200
2018-06-23,7,United States,Elite,95,165,25,2375,4125,0.35,2681,307
2018-06-24,5,Singapore,Standard,75,145,25,1875,3625,0.05,3444,1569
2018-06-25,5,United States,Standard,75,145,35,2625,5075,0.25,3806,1182
2018-06-26,3,United States,Standard,40,100,25,1000,2500,0,2500,1500
2018-06-27,5,United Kingdom,Standard,75,145,30,2250,4350,0.1,3915,1665
2018-06-28,6,Canada,Elite,100,190,35,3500,6650,0.05,6318,2818
2018-06-29,3,United States,Standard,40,100,30,1200,3000,0,3000,1800
2018-06-30,6,Nepal,Elite,100,190,40,4000,7600,0.35,4940,940
2018-07-01,3,Canada,Standard,40,100,35,1400,3500,0.1,3150,1750
2018-07-02,5,Netherlands,Standard,75,145,45,3375,6525,0.05,6199,2824
2018-07-03,8,Singapore,Premium,110,220,30,3300,6600,0.35,4290,990
2018-07-04,6,United States,Elite,100,190,45,4500,8550,0,8550,4050
2018-07-05,7,United States,Elite,95,165,35,3325,5775,0,5775,2450
2018-07-06,1,United Kingdom,Standard,60,100,35,2100,3500,0.25,2625,525
2018-07-07,6,United States,Elite,100,190,35,3500,6650,0.35,4323,823
2018-07-08,3,China,Standard,40,100,40,1600,4000,0.15,3400,1800
2018-07-09,9,India,Premium,125,230,25,3125,5750,0.25,4313,1188
2018-07-10,6,United States,Elite,100,190,35,3500,6650,0.1,5985,2485
2018-07-11,1,Singapore,Standard,60,100,30,1800,3000,0.1,2700,900
2018-07-12,5,United States,Standard,75,145,25,1875,3625,0.35,2356,482
2018-07-13,5,Netherlands,Standard,75,145,25,1875,3625,0,3625,1750
2018-07-14,5,Canada,Standard,75,145,30,2250,4350,0,4350,2100
2018-07-15,9,United States,Premium,125,230,40,5000,9200,0.35,5980,980
2018-07-16,9,Canada,Premium,125,230,30,3750,6900,0.1,6210,2460
2018-07-17,10,Singapore,Premium,150,280,35,5250,9800,0.15,8330,3080
2018-07-18,3,Canada,Standard,40,100,30,1200,3000,0.1,2700,1500
2018-07-19,7,United Kingdom,Elite,95,165,40,3800,6600,0.05,6270,2470
2018-07-20,6,United States,Elite,100,190,35,3500,6650,0.05,6318,2818
2018-07-21,6,United Kingdom,Elite,100,190,45,4500,8550,0.1,7695,3195
2018-07-22,10,United States,Premium,150,280,30,4500,8400,0,8400,3900
2018-07-23,6,India,Elite,100,190,25,2500,4750,0.05,4513,2013
2018-07-24,7,United States,Elite,95,165,30,2850,4950,0.15,4208,1358
2018-07-25,2,United States,Standard,80,135,30,2400,4050,0.35,2633,233
2018-07-26,9,United States,Premium,125,230,40,5000,9200,0,9200,4200
2018-07-27,7,Singapore,Elite,95,165,35,3325,5775,0.1,5198,1873
2018-07-28,9,United States,Premium,125,230,25,3125,5750,0,5750,2625
2018-07-29,7,United States,Elite,95,165,35,3325,5775,0,5775,2450
2018-07-30,9,Singapore,Premium,125,230,25,3125,5750,0.35,3738,613
2018-07-31,10,United States,Premium,150,280,45,6750,12600,0.35,8190,1440
2018-08-01,6,Canada,Elite,100,190,45,4500,8550,0,8550,4050
2018-08-02,5,Singapore,Standard,75,145,35,2625,5075,0,5075,2450
2018-08-03,7,United Kingdom,Elite,95,165,25,2375,4125,0,4125,1750
2018-08-04,6,Canada,Elite,100,190,35,3500,6650,0.05,6318,2818
2018-08-05,1,Canada,Standard,60,100,30,1800,3000,0,3000,1200
2018-08-06,7,Canada,Elite,95,165,45,4275,7425,0.1,6683,2408
2018-08-07,2,United States,Standard,80,135,30,2400,4050,0.05,3848,1448
2018-08-08,9,Malaysia,Premium,125,230,35,4375,8050,0.35,5233,858
2018-08-09,9,Canada,Premium,125,230,35,4375,8050,0.35,5233,858
2018-08-10,8,United States,Premium,110,220,30,3300,6600,0,6600,3300
2018-08-11,6,United States,Elite,100,190,30,3000,5700,0.25,4275,1275
2018-08-12,7,Nepal,Elite,95,165,45,4275,7425,0.05,7054,2779
2018-08-13,1,United States,Standard,60,100,45,2700,4500,0,4500,1800
2018-08-14,3,Singapore,Standard,40,100,35,1400,3500,0.1,3150,1750
2018-08-15,7,United States,Elite,95,165,30,2850,4950,0,4950,2100
2018-08-16,7,China,Elite,95,165,35,3325,5775,0.05,5486,2162
2018-08-17,1,United States,Standard,60,100,35,2100,3500,0,3500,1400
2018-08-18,8,Singapore,Premium,110,220,35,3850,7700,0,7700,3850
2018-08-19,4,United States,Standard,50,95,35,1750,3325,0,3325,1575
2018-08-20,5,United States,Standard,75,145,30,2250,4350,0.05,4133,1883
2018-08-21,5,Netherlands,Standard,75,145,30,2250,4350,0.35,2828,578
2018-08-22,9,United Kingdom,Premium,125,230,35,4375,8050,0,8050,3675
2018-08-23,9,United States,Premium,125,230,35,4375,8050,0.25,6038,1663
2018-08-24,6,United Kingdom,Elite,100,190,30,3000,5700,0,5700,2700
2018-08-25,7,Malaysia,Elite,95,165,45,4275,7425,0.1,6683,2408
2018-08-26,8,United States,Premium,110,220,45,4950,9900,0,9900,4950
2018-08-27,5,United States,Standard,75,145,30,2250,4350,0.05,4133,1883
2018-08-28,4,Canada,Standard,50,95,25,1250,2375,0,2375,1125
2018-08-29,1,Netherlands,Standard,60,100,30,1800,3000,0.15,2550,750
2018-08-30,6,Netherlands,Elite,100,190,45,4500,8550,0,8550,4050
2018-08-31,3,United States,Standard,40,100,40,1600,4000,0,4000,2400
2018-09-01,7,Canada,Elite,95,165,25,2375,4125,0.25,3094,719
2018-09-02,7,Canada,Elite,95,165,25,2375,4125,0.05,3919,1544
2018-09-03,9,Brazil,Premium,125,230,25,3125,5750,0.05,5463,2338
2018-09-04,1,Canada,Standard,60,100,25,1500,2500,0.05,2375,875
2018-09-05,9,Singapore,Premium,125,230,25,3125,5750,0,5750,2625
2018-09-06,6,United Kingdom,Elite,100,190,35,3500,6650,0,6650,3150
2018-09-07,3,United States,Standard,40,100,25,1000,2500,0.35,1625,625
2018-09-08,4,Canada,Standard,50,95,45,2250,4275,0.1,3848,1598
2018-09-09,9,Canada,Premium,125,230,35,4375,8050,0,8050,3675
2018-09-10,7,Canada,Elite,95,165,35,3325,5775,0.15,4909,1584
2018-09-11,1,Malaysia,Standard,60,100,40,2400,4000,0,4000,1600
2018-09-12,6,Singapore,Elite,100,190,45,4500,8550,0.35,5558,1058
2018-09-13,1,United Kingdom,Standard,60,100,30,1800,3000,0.15,2550,750
2018-09-14,2,United States,Standard,80,135,35,2800,4725,0.05,4489,1689
2018-09-15,6,Singapore,Elite,100,190,25,2500,4750,0.15,4038,1538
2018-09-16,9,Singapore,Premium,125,230,30,3750,6900,0,6900,3150
2018-09-17,7,Canada,Elite,95,165,35,3325,5775,0,5775,2450
2018-09-18,5,Canada,Standard,75,145,45,3375,6525,0.05,6199,2824
2018-09-19,6,Canada,Elite,100,190,35,3500,6650,0.25,4988,1488
2018-09-20,9,Singapore,Premium,125,230,30,3750,6900,0.1,6210,2460
2018-09-21,5,Singapore,Standard,75,145,30,2250,4350,0,4350,2100
2018-09-22,10,United Kingdom,Premium,150,280,40,6000,11200,0.15,9520,3520
2018-09-23,9,Singapore,Premium,125,230,35,4375,8050,0.35,5233,858
2018-09-24,6,United States,Elite,100,190,45,4500,8550,0.1,7695,3195
2018-09-25,9,Singapore,Premium,125,230,35,4375,8050,0.1,7245,2870
2018-09-26,9,Singapore,Premium,125,230,35,4375,8050,0.05,7648,3273
2018-09-27,9,United States,Premium,125,230,25,3125,5750,0.35,3738,613
2018-09-28,1,Canada,Standard,60,100,25,1500,2500,0,2500,1000
2018-09-29,7,Singapore,Elite,95,165,30,2850,4950,0.1,4455,1605
2018-09-30,7,Singapore,Elite,95,165,35,3325,5775,0.1,5198,1873
2018-10-01,3,Canada,Standard,40,100,45,1800,4500,0,4500,2700
2018-10-02,3,United States,Standard,40,100,40,1600,4000,0.1,3600,2000
2018-10-03,9,United States,Premium,125,230,25,3125,5750,0.1,5175,2050
2018-10-04,9,Singapore,Premium,125,230,25,3125,5750,0,5750,2625
2018-10-05,6,United Kingdom,Elite,100,190,35,3500,6650,0.35,4323,823
2018-10-06,3,United Kingdom,Standard,40,100,35,1400,3500,0.25,2625,1225
2018-10-07,9,United States,Premium,125,230,45,5625,10350,0.35,6728,1103
2018-10-08,9,Canada,Premium,125,230,30,3750,6900,0.05,6555,2805
2018-10-09,2,India,Standard,80,135,25,2000,3375,0,3375,1375
2018-10-10,9,United States,Premium,125,230,45,5625,10350,0,10350,4725
2018-10-11,8,Singapore,Premium,110,220,45,4950,9900,0.1,8910,3960
2018-10-12,9,United States,Premium,125,230,25,3125,5750,0.1,5175,2050
2018-10-13,7,United Kingdom,Elite,95,165,35,3325,5775,0.05,5486,2162
2018-10-14,2,United Kingdom,Standard,80,135,35,2800,4725,0.1,4253,1453
2018-10-15,9,Italy,Premium,125,230,30,3750,6900,0.35,4485,735
2018-10-16,5,Singapore,Standard,75,145,35,2625,5075,0.05,4821,2197
2018-10-17,3,Singapore,Standard,40,100,35,1400,3500,0.25,2625,1225
2018-10-18,1,United States,Standard,60,100,35,2100,3500,0,3500,1400
2018-10-19,9,United States,Premium,125,230,30,3750,6900,0,6900,3150
2018-10-20,6,Canada,Elite,100,190,45,4500,8550,0.35,5558,1058
2018-10-21,1,United States,Standard,60,100,30,1800,3000,0,3000,1200
2018-10-22,1,Singapore,Standard,60,100,25,1500,2500,0.1,2250,750
2018-10-23,9,United States,Premium,125,230,30,3750,6900,0.35,4485,735
2018-10-24,5,China,Standard,75,145,35,2625,5075,0,5075,2450
2018-10-25,5,Canada,Standard,75,145,45,3375,6525,0.05,6199,2824
2018-10-26,7,Netherlands,Elite,95,165,35,3325,5775,0,5775,2450
2018-10-27,9,United States,Premium,125,230,25,3125,5750,0.1,5175,2050
2018-10-28,9,Singapore,Premium,125,230,45,5625,10350,0.25,7763,2138
2018-10-29,10,Canada,Premium,150,280,30,4500,8400,0.05,7980,3480
2018-10-30,1,United States,Standard,60,100,25,1500,2500,0.1,2250,750
